wellName;datasetName;DEPTH;BOREHOLE_AZIMUTH_GN;BOREHOLE_DEVIATION;GR;LIT;RACHM;RACLM;RACSHM;RACSLM;ROP_AVG;RPCHM;RPCLM;RPCSHM;RPCSLM;RPTH1M;RPTHM;TCDM;TVD;TVDSS
;;m;°;°;API;unitless;ohm.m;ohm.m;ohm.m;ohm.m;m/hr;ohm.m;ohm.m;ohm.m;ohm.m;hr;min;degC;m;m
fff31GS;42231GS;3639,3;-9999;90,4205788355951;83,01;3;10,791;14,265;10,606;14,133;25,14;11,016;12,48;10,09;10,513;1,56;;80;2681,01;2626,77
fff31GS;42231GS;3639,4;-9999;90,4193391666282;82,59;3;10,809;14,186;10,626;14,113;27,04;11,029;12,448;10,094;10,516;1,56;;80;2681,01;2626,77
fff31GS;42231GS;3639,5;-9999;90,418099496122;82,43;3;10,832;14,111;10,667;14,095;27,57;11,048;12,401;10,114;10,532;1,56;;80;2681,01;2626,77
fff31GS;42231GS;3639,6;-9999;90,4168598240813;82,56;3;10,847;14,067;10,699;14,089;28,33;11,061;12,372;10,128;10,544;1,56;;80;2681,01;2626,77
fff31GS;42231GS;3639,7;-9999;90,4156201505104;82,94;3;10,855;14,04;10,727;14,09;29,38;11,071;12,359;10,139;10,555;1,56;;80;2681,01;2626,77
fff31GS;42231GS;3639,8;-9999;90,414380475414;83,46;3;10,853;14,027;10,761;14,099;27,77;11,084;12,369;10,142;10,571;1,56;;80;2681;2626,76
fff31GS;42231GS;3639,9;-9999;90,4131407987966;84,03;3;10,845;14,045;10,779;14,128;28,95;11,085;12,401;10,128;10,574;1,56;;80;2681;2626,76
fff31GS;42231GS;3640;-9999;90,4119011206627;84,59;3;10,84;14,059;10,776;14,141;29,17;11,081;12,414;10,117;10,567;1,56;;80;2681;2626,76
fff31GS;42231GS;3640,1;-9999;90,410661441017;85,13;3;10,834;14,068;10,768;14,143;30,19;11,076;12,418;10,104;10,556;1,57;;80;2681;2626,76
fff31GS;42231GS;3640,2;-9999;90,4094217598639;85,64;3;10,831;14,066;10,748;14,116;30,14;11,069;12,41;10,082;10,534;1,57;;80,1;2681;2626,76
fff31GS;42231GS;3640,3;-9999;90,4081820772081;86,02;3;10,835;14,062;10,732;14,102;30,19;11,065;12,416;10,064;10,51;1,57;;80,1;2681;2626,76
fff31GS;42231GS;3640,4;-9999;90,406942393054;86,2;3;10,837;14,062;10,719;14,095;29,87;11,065;12,442;10,056;10,491;1,57;;80,1;2681;2626,76
fff31GS;42231GS;3640,5;-9999;90,4057027074062;86,17;3;10,836;14,059;10,703;14,058;30,18;11,068;12,467;10,056;10,482;1,57;;80,1;2681;2626,76
fff31GS;42231GS;3640,6;-9999;90,4044630202692;85,97;3;10,837;14,053;10,697;14,005;29,98;11,076;12,474;10,064;10,48;1,57;;80,1;2681;2626,76
fff31GS;42231GS;3640,7;-9999;90,4032233316478;85,63;3;10,834;14,054;10,709;13,979;29,58;11,087;12,483;10,088;10,488;1,57;;80,1;2681;2626,76
fff31GS;42231GS;3640,8;-9999;90,4019836415462;85,21;3;10,822;14,05;10,733;13,962;29,96;11,104;12,484;10,129;10,506;1,57;;80,1;2681;2626,76
fff31GS;42231GS;3640,9;-9999;90,4007439499692;84,8;3;10,812;14,045;10,748;13,95;29,79;11,117;12,477;10,159;10,521;1,57;;80,1;2681;2626,76
fff31GS;42231GS;3641;-9999;90,3995042569212;84,5;3;10,797;14,037;10,76;13,916;29,3;11,146;12,46;10,209;10,548;1,57;;80,1;2681;2626,76
fff31GS;42231GS;3641,1;-9999;90,3982645624069;84,33;3;10,78;14,03;10,76;13,897;29,64;11,178;12,461;10,252;10,573;1,57;;80,1;2681;2626,76
fff31GS;42231GS;3641,2;-9999;90,3970248664308;84,22;3;10,77;14,029;10,749;13,885;30,77;11,203;12,474;10,277;10,592;1,57;;80,1;2680,99;2626,75
fff31GS;42231GS;3641,3;-9999;90,3957851689973;84,16;3;10,77;14,024;10,731;13,869;30,24;11,218;12,472;10,284;10,606;1,58;;80,1;2680,99;2626,75
fff31GS;42231GS;3641,4;-9999;90,3945454701111;84,22;3;10,78;13,991;10,688;13,837;29,44;11,249;12,445;10,287;10,628;1,57;;80,1;2680,99;2626,75
fff31GS;42231GS;3641,5;-9999;90,3933057697768;84,42;3;10,79;13,949;10,664;13,829;29,9;11,269;12,421;10,287;10,632;1,57;;80,2;2680,99;2626,75
fff31GS;42231GS;3641,6;-9999;90,3920660679988;84,7;3;10,795;13,917;10,647;13,842;29,46;11,281;12,412;10,284;10,629;1,58;;80,2;2680,99;2626,75
fff31GS;42231GS;3641,7;-9999;90,3908263647818;85,03;3;10,798;13,893;10,628;13,85;29,82;11,291;12,411;10,277;10,62;1,58;;80,2;2680,99;2626,75
fff31GS;42231GS;3641,8;-9999;90,3895866601302;85,4;3;10,79;13,883;10,619;13,875;30,54;11,29;12,409;10,262;10,592;1,58;;80,2;2680,99;2626,75
fff31GS;42231GS;3641,9;-9999;90,3883469540487;85,82;3;10,775;13,894;10,618;13,868;30,93;11,283;12,407;10,249;10,562;1,58;;80,2;2680,99;2626,75
fff31GS;42231GS;3642;-9999;90,3871072465417;86,25;3;10,765;13,903;10,614;13,845;30,26;11,277;12,398;10,241;10,552;1,58;;80,2;2680,99;2626,75
fff31GS;42231GS;3642,1;-9999;90,3858675376139;86,71;3;10,753;13,911;10,608;13,811;28,57;11,269;12,376;10,233;10,544;1,58;;80,2;2680,99;2626,75
fff31GS;42231GS;3642,2;-9999;90,3846278272697;87,2;3;10,743;13,907;10,602;13,759;27,13;11,26;12,337;10,223;10,537;1,58;;80,2;2680,99;2626,75
fff31GS;42231GS;3642,3;-9999;90,3833881155138;87,69;3;10,747;13,881;10,61;13,702;26,84;11,255;12,308;10,22;10,536;1,58;;80,2;2680,99;2626,75
fff31GS;42231GS;3642,4;-9999;90,3821484023506;88,21;3;10,754;13,86;10,619;13,675;27,42;11,253;12,306;10,221;10,539;1,58;;80,2;2680,99;2626,75
fff31GS;42231GS;3642,5;-9999;90,3809086877848;88,77;3;10,759;13,841;10,628;13,676;28,02;11,254;12,316;10,221;10,543;1,58;;80,2;2680,99;2626,75
fff31GS;42231GS;3642,6;-9999;90,3796689718209;89,29;3;10,761;13,835;10,632;13,717;28,74;11,256;12,339;10,219;10,546;1,58;;80,2;2680,99;2626,75
fff31GS;42231GS;3642,7;-9999;90,3784292544634;89,73;3;10,763;13,84;10,623;13,798;28,73;11,261;12,379;10,215;10,552;1,58;;80,2;2680,98;2626,74
fff31GS;42231GS;3642,8;-9999;90,3771895357169;90,04;3;10,763;13,854;10,6;13,859;29,27;11,267;12,405;10,207;10,555;1,58;;80,2;2680,98;2626,74
fff31GS;42231GS;3642,9;-9999;90,3759498155859;90,19;3;10,764;13,865;10,574;13,895;29,01;11,275;12,423;10,197;10,553;1,58;;80,3;2680,98;2626,74
fff31GS;42231GS;3643;-9999;90,374710094075;90,14;3;10,774;13,868;10,544;13,904;28,45;11,288;12,441;10,185;10,546;1,58;;80,3;2680,98;2626,74
fff31GS;42231GS;3643,1;-9999;90,3734703711887;90;3;10,785;13,865;10,527;13,89;28,56;11,3;12,451;10,179;10,542;1,58;;80,3;2680,98;2626,74
fff31GS;42231GS;3643,2;-9999;90,3722306469317;89,83;3;10,793;13,861;10,519;13,859;28,64;11,315;12,455;10,183;10,543;1,58;;80,3;2680,98;2626,74
fff31GS;42231GS;3643,3;-9999;90,3709909213083;89,72;3;10,794;13,849;10,524;13,815;28,74;11,33;12,458;10,198;10,549;1,58;;80,3;2680,98;2626,74
fff31GS;42231GS;3643,4;-9999;90,3697511943233;89,72;3;10,789;13,834;10,532;13,802;29,24;11,345;12,464;10,221;10,563;1,59;;80,3;2680,98;2626,74
fff31GS;42231GS;3643,5;-9999;90,3685114659811;89,82;3;10,783;13,821;10,542;13,845;28,58;11,358;12,47;10,242;10,576;1,59;;80,3;2680,98;2626,74
fff31GS;42231GS;3643,6;-9999;90,3672717362863;90,02;3;10,78;13,811;10,551;13,905;28,28;11,371;12,476;10,253;10,578;1,59;;80,3;2680,98;2626,74
fff31GS;42231GS;3643,7;-9999;90,3660320052434;90,34;3;10,783;13,809;10,555;13,945;26,83;11,38;12,483;10,254;10,572;1,59;;80,3;2680,98;2626,74
fff31GS;42231GS;3643,8;-9999;90,3647922728571;90,83;3;10,793;13,813;10,559;13,997;26,6;11,392;12,491;10,254;10,566;1,59;;80,3;2680,98;2626,74
fff31GS;42231GS;3643,9;-9999;90,3635525391317;91,55;2;10,811;13,822;10,562;14,052;25,82;11,411;12,493;10,257;10,571;1,59;;80,3;2680,98;2626,74
fff31GS;42231GS;3644;-9999;90,362312804072;92,48;2;10,82;13,83;10,566;14,063;25,31;11,427;12,489;10,265;10,586;1,59;;80,3;2680,98;2626,74
fff31GS;42231GS;3644,1;-9999;90,3610730676824;93,53;2;10,826;13,845;10,57;14,06;24,25;11,444;12,491;10,28;10,608;1,59;;80,4;2680,98;2626,74
fff31GS;42231GS;3644,2;-9999;90,3598333299675;94,37;2;10,834;13,856;10,577;14,056;23,75;11,467;12,497;10,307;10,641;1,59;;80,4;2680,98;2626,74
fff31GS;42231GS;3644,3;-9999;90,3585935909319;94,75;2;10,838;13,855;10,588;14,051;23,31;11,484;12,499;10,326;10,661;1,59;;80,4;2680,97;2626,73
fff31GS;42231GS;3644,4;-9999;90,3573538505801;94,67;2;10,84;13,853;10,597;14,045;23,07;11,495;12,501;10,337;10,666;1,59;;80,4;2680,97;2626,73
fff31GS;42231GS;3644,5;-9999;90,3561141089166;94,34;2;10,841;13,845;10,603;14,034;23,5;11,509;12,515;10,345;10,665;1,59;;80,4;2680,97;2626,73
fff31GS;42231GS;3644,6;-9999;90,354874365946;94,01;2;10,844;13,815;10,599;14,023;23,11;11,521;12,53;10,347;10,665;1,59;;80,4;2680,97;2626,73
fff31GS;42231GS;3644,7;-9999;90,3536346216728;93,92;2;10,849;13,773;10,595;14;23,19;11,53;12,531;10,35;10,667;1,59;;80,4;2680,97;2626,73
fff31GS;42231GS;3644,8;-9999;90,3523948761017;94,16;2;10,853;13,739;10,605;13,973;23,06;11,534;12,518;10,359;10,666;1,59;;80,4;2680,97;2626,73
fff31GS;42231GS;3644,9;-9999;90,3511551292371;94,59;2;10,854;13,695;10,627;13,943;20,94;11,535;12,498;10,378;10,657;1,58;;80,4;2680,97;2626,73
fff31GS;42231GS;3645;-9999;90,3499153810836;95,03;2;10,846;13,669;10,647;13,926;21,11;11,528;12,48;10,397;10,64;1,58;;80,4;2680,97;2626,73
fff31GS;42231GS;3645,1;-9999;90,3486756316458;95,36;2;10,837;13,662;10,657;13,912;21,4;11,517;12,464;10,406;10,622;1,59;;80,4;2680,97;2626,73
fff31GS;42231GS;3645,2;-9999;90,3474358809282;95,52;2;10,824;13,663;10,658;13,905;21,27;11,503;12,454;10,409;10,604;1,59;;80,5;2680,97;2626,73
fff31GS;42231GS;3645,3;-9999;90,3461961289353;95,54;2;10,803;13,66;10,625;13,906;21,75;11,486;12,447;10,389;10,585;1,59;;80,5;2680,97;2626,73
fff31GS;42231GS;3645,4;-9999;90,3449563756717;95,56;2;10,774;13,641;10,52;13,906;22,07;11,462;12,415;10,321;10,55;1,59;;80,5;2680,97;2626,73
fff31GS;42231GS;3645,5;-9999;90,343716621142;95,66;2;10,77;13,625;10,454;13,9;22,64;11,451;12,389;10,274;10,531;1,59;;80,5;2680,97;2626,73
fff31GS;42231GS;3645,6;-9999;90,3424768653507;95,83;2;10,776;13,59;10,359;13,891;22,21;11,436;12,342;10,203;10,498;1,59;;80,5;2680,97;2626,73
fff31GS;42231GS;3645,7;-9999;90,3412371083024;96;2;10,786;13,555;10,303;13,888;22,01;11,424;12,308;10,157;10,477;1,59;;80,5;2680,97;2626,73
fff31GS;42231GS;3645,8;-9999;90,3399973500016;96,15;2;10,797;13,527;10,275;13,882;20,88;11,41;12,28;10,125;10,459;1,58;;80,5;2680,97;2626,73
fff31GS;42231GS;3645,9;-9999;90,3343775370738;96,25;2;10,794;13,519;10,268;13,867;18,36;11,396;12,269;10,111;10,455;1,58;;80,5;2680,96;2626,72
fff31GS;42231GS;3646;-9999;90,328757723931;96,4;2;10,774;13,526;10,275;13,813;17,98;11,375;12,272;10,112;10,46;1,58;;80,5;2680,96;2626,72
fff31GS;42231GS;3646,1;-9999;90,3231379106727;96,65;2;10,742;13,543;10,292;13,733;17,93;11,356;12,286;10,127;10,467;1,58;;80,5;2680,96;2626,72
fff31GS;42231GS;3646,2;-9999;90,3175180973007;97,07;2;10,719;13,562;10,306;13,681;18;11,346;12,297;10,142;10,473;1,58;;80,5;2680,96;2626,72
fff31GS;42231GS;3646,3;-9999;90,311898283817;97,62;2;10,692;13,605;10,324;13,624;18,06;11,338;12,316;10,175;10,489;1,58;;80,6;2680,96;2626,72
fff31GS;42231GS;3646,4;-9999;90,3062784702236;98,25;2;10,683;13,638;10,343;13,595;18,41;11,343;12,339;10,216;10,518;1,58;;80,6;2680,96;2626,72
fff31GS;42231GS;3646,5;-9999;90,3006586565225;98,86;2;10,7;13,64;10,366;13,617;18,78;11,356;12,35;10,247;10,549;1,58;;80,6;2680,96;2626,72
fff31GS;42231GS;3646,6;-9999;90,2950388427156;99,43;2;10,725;13,626;10,396;13,665;19,13;11,372;12,353;10,265;10,588;1,58;;80,6;2680,96;2626,72
fff31GS;42231GS;3646,7;-9999;90,289419028805;100,04;2;10,747;13,607;10,431;13,704;18,68;11,385;12,357;10,279;10,625;1,58;;80,6;2680,96;2626,72
fff31GS;42231GS;3646,8;-9999;90,2837992147925;100,79;2;10,774;13,579;10,492;13,743;18,38;11,4;12,37;10,297;10,666;1,58;;80,6;2680,96;2626,72
fff31GS;42231GS;3646,9;-9999;90,2781794006803;101,68;2;10,795;13,563;10,547;13,789;19,25;11,407;12,384;10,312;10,69;1,58;;80,6;2680,96;2626,72
fff31GS;42231GS;3647;-9999;90,2725595864702;102,74;2;10,816;13,562;10,62;13,866;20,06;11,41;12,404;10,337;10,71;1,58;;80,6;2680,96;2626,72
fff31GS;42231GS;3647,1;-9999;90,2669397721642;103,98;1;10,827;13,575;10,686;13,949;20,48;11,409;12,418;10,371;10,719;1,58;;80,6;2680,96;2626,72
fff31GS;42231GS;3647,2;-9999;90,2613199577643;105,33;1;10,836;13,602;10,746;14,042;20,39;11,408;12,426;10,405;10,719;1,58;;80,6;2680,96;2626,72
fff31GS;42231GS;3647,3;-9999;90,2557001432725;106,61;1;10,856;13,645;10,79;14,151;19,61;11,409;12,429;10,408;10,716;1,58;;80,6;2680,96;2626,72
fff31GS;42231GS;3647,4;-9999;90,2500803286908;107,72;1;10,887;13,693;10,805;14,222;20,18;11,417;12,431;10,378;10,716;1,58;;80,6;2680,96;2626,72
fff31GS;42231GS;3647,5;-9999;90,2444605140211;108,73;1;10,93;13,749;10,813;14,277;19,62;11,433;12,445;10,351;10,726;1,57;;80,6;2680,96;2626,72
fff31GS;42231GS;3647,6;-9999;90,2388406992655;109,7;1;10,979;13,814;10,815;14,337;19,12;11,452;12,471;10,335;10,743;1,57;;80,6;2680,96;2626,72
fff31GS;42231GS;3647,7;-9999;90,2332208844258;110,6;1;11,031;13,901;10,803;14,423;18,94;11,474;12,514;10,321;10,768;1,57;;80,7;2680,96;2626,72
fff31GS;42231GS;3647,8;-9999;90,2276010695041;111,44;1;11,055;13,979;10,811;14,5;18,85;11,485;12,562;10,342;10,792;1,57;;80,7;2680,96;2626,72
fff31GS;42231GS;3647,9;-9999;90,2219812545023;112,26;1;11,062;14,08;10,841;14,588;19,07;11,487;12,621;10,389;10,819;1,57;;80,7;2680,96;2626,72
fff31GS;42231GS;3648;-9999;90,2163614394225;113;1;11,053;14,239;10,888;14,661;19,18;11,468;12,679;10,413;10,841;1,57;;80,7;2680,95;2626,71
fff31GS;42231GS;3648,1;-9999;90,2107416242665;113,65;1;11,05;14,398;10,923;14,692;19,21;11,454;12,725;10,412;10,847;1,57;;80,7;2680,95;2626,71
fff31GS;42231GS;3648,2;-9999;90,2051218090365;114,23;1;11,033;14,609;10,97;14,694;19,3;11,425;12,779;10,391;10,848;1,79;;80,7;2680,95;2626,71
fff31GS;42231GS;3648,3;-9999;90,1995019937343;114,83;1;11,026;14,732;10,997;14,697;19,36;11,405;12,802;10,373;10,85;2,02;;80,7;2680,95;2626,71
fff31GS;42231GS;3648,4;-9999;90,1938821783619;115,46;1;11,077;14,78;11;14,744;19,63;11,41;12,825;10,354;10,847;1,74;;80,7;2680,95;2626,71
fff31GS;42231GS;3648,5;-9999;90,1882623629213;116,12;1;11,128;14,829;11,002;14,791;16,19;11,415;12,848;10,334;10,843;1,45;;80,6;2680,95;2626,71
fff31GS;42231GS;3648,6;-9999;90,1826425474145;116,82;1;11,179;14,878;11,005;14,838;14,53;11,42;12,871;10,315;10,84;1,17;;80,5;2680,95;2626,71
fff31GS;42231GS;3648,7;-9999;90,1770227318435;117,59;1;11,232;14,842;10,996;14,906;13,38;11,437;12,886;10,311;10,842;1,16;;80,4;2680,95;2626,71
fff31GS;42231GS;3648,8;-9999;90,1714029162102;118,36;1;11,284;14,806;10,987;14,975;12,13;11,453;12,902;10,306;10,844;1,15;;80,3;2680,95;2626,71
fff31GS;42231GS;3648,9;-9999;90,1657831005167;119,07;1;11,3;14,817;11,014;15,035;10,58;11,454;12,932;10,333;10,875;1,19;;80,2;2680,95;2626,71
fff31GS;42231GS;3649;-9999;90,1601632847648;119,65;1;11,315;14,829;11,042;15,095;10,07;11,456;12,963;10,36;10,907;1,23;;80,2;2680,95;2626,71
fff31GS;42231GS;3649,1;-9999;90,1545434689565;120,1;1;11,36;14,865;11,088;15,189;8,29;11,445;13,043;10,422;10,989;1,23;;80,2;2680,95;2626,71
fff31GS;42231GS;3649,2;-9999;90,148923653094;120,4;1;11,368;14,923;11,134;15,2;7,19;11,433;13,108;10,479;11,055;1,24;;80,2;2680,95;2626,71
fff31GS;42231GS;3649,3;-9999;90,143303837179;120,57;1;11,39;15;11,197;15,199;6,47;11,419;13,186;10,553;11,146;1,25;;80,2;2680,95;2626,71
fff31GS;42231GS;3649,4;-9999;90,1376840212137;120,7;1;11,42;15,034;11,225;15,191;7,05;11,415;13,222;10,592;11,197;1,26;;80,2;2680,95;2626,71
fff31GS;42231GS;3649,5;-9999;90,1320642051999;120,83;1;11,435;15,044;11,238;15,187;7,9;11,419;13,217;10,604;11,214;1,25;;80,2;2680,95;2626,71
fff31GS;42231GS;3649,6;-9999;90,1264443891396;120,95;1;11,45;15,054;11,25;15,183;8,26;11,423;13,212;10,616;11,232;1,25;;80,2;2680,95;2626,71
fff31GS;42231GS;3649,7;-9999;90,1208245730349;121,03;1;11,469;15,046;11,245;15,31;8,1;11,434;13,147;10,63;11,248;1,23;;80,2;2680,95;2626,71
fff31GS;42231GS;3649,8;-9999;90,1152047568877;121,09;1;11,473;15,043;11,241;15,378;8,7;11,436;13,131;10,638;11,255;1,23;;80,1;2680,95;2626,71
fff31GS;42231GS;3649,9;-9999;90,1095849407;121,18;1;11,478;15,041;11,238;15,445;9,47;11,438;13,114;10,645;11,262;1,23;;80,1;2680,95;2626,71
fff31GS;42231GS;3650;-9999;90,1039651244737;121,35;1;11,483;15,057;11,235;15,59;10,2;11,438;13,107;10,665;11,282;1,22;;80,1;2680,95;2626,71
fff31GS;42231GS;3650,1;-9999;90,0983453082109;121,56;1;11,483;15,087;11,244;15,658;11,22;11,437;13,113;10,68;11,298;1,22;;80,1;2680,95;2626,71
fff31GS;42231GS;3650,2;-9999;90,0927254919135;121,82;1;11,482;15,131;11,265;15,666;12,14;11,436;13,14;10,687;11,31;1,21;;80,1;2680,95;2626,71
fff31GS;42231GS;3650,3;-9999;90,0871056755834;122,12;1;11,482;15,165;11,282;15,638;12,43;11,435;13,154;10,689;11,314;1,21;;80,1;2680,95;2626,71
fff31GS;42231GS;3650,4;-9999;90,0814858592227;122,38;1;11,483;15,198;11,3;15,61;13,15;11,434;13,169;10,692;11,318;1,2;;80,1;2680,95;2626,71
fff31GS;42231GS;3650,5;-9999;90,0758660428334;122,51;1;11,496;15,21;11,311;15,618;13,81;11,437;13,174;10,694;11,32;1,2;;80,1;2680,95;2626,71
fff31GS;42231GS;3650,6;-9999;90,0702462264174;122,53;1;11,51;15,222;11,322;15,626;14,37;11,439;13,179;10,696;11,323;1,2;;80,1;2680,95;2626,71
fff31GS;42231GS;3650,7;-9999;90,0646264099767;122,48;1;11,524;15,235;11,334;15,635;16,59;11,441;13,183;10,698;11,326;1,2;;80;2680,95;2626,71
fff31GS;42231GS;3650,8;-9999;90,0590065935132;122,37;1;11,555;15,211;11,334;15,636;17,82;11,444;13,17;10,696;11,332;1,19;;80;2680,95;2626,71
fff31GS;42231GS;3650,9;-9999;90,053386777029;122,17;1;11,587;15,187;11,335;15,637;16,89;11,447;13,156;10,695;11,338;1,19;;80;2680,95;2626,71
fff31GS;42231GS;3651;-9999;90,047766960526;121,91;1;11,595;15,165;11,328;15,611;15,75;11,447;13,151;10,692;11,342;1,19;;80;2680,95;2626,71
fff31GS;42231GS;3651,1;-9999;90,0421471440062;121,61;1;11,604;15,144;11,322;15,585;15,67;11,447;13,146;10,689;11,345;1,18;;80;2680,95;2626,71
fff31GS;42231GS;3651,2;-9999;90,0365273274716;121,31;1;11,613;15,123;11,315;15,56;16,75;11,447;13,141;10,686;11,349;1,18;;80;2680,95;2626,71
fff31GS;42231GS;3651,3;-9999;90,0309075109241;121,09;1;11,583;15,104;11,302;15,514;17,79;11,446;13,166;10,681;11,342;1,18;;80;2680,95;2626,71
fff31GS;42231GS;3651,4;-9999;90,0252876943658;121,06;1;11,552;15,086;11,288;15,468;17,37;11,444;13,191;10,677;11,336;1,17;;79,9;2680,95;2626,71
fff31GS;42231GS;3651,5;-9999;90,0196678777986;121,3;1;11,54;15,084;11,281;15,44;17,66;11,446;13,213;10,675;11,331;1,16;;79,9;2680,95;2626,71
fff31GS;42231GS;3651,6;-9999;90,0140480612244;121,84;1;11,528;15,083;11,274;15,412;17,53;11,448;13,234;10,673;11,326;1,15;;79,9;2680,95;2626,71
fff31GS;42231GS;3651,7;-9999;90,0084282446453;122,59;1;11,52;15,092;11,275;15,353;13,92;11,452;13,237;10,675;11,326;1,11;;79,9;2680,95;2626,71
fff31GS;42231GS;3651,8;-9999;90,0028084280633;123,37;1;11,512;15,101;11,275;15,293;13,44;11,456;13,24;10,678;11,326;1,07;;79,9;2680,95;2626,71
fff31GS;42231GS;3651,9;-9999;89,9971886114803;124,01;1;11,514;15,127;11,279;15,172;13;11,458;13,22;10,683;11,331;1,07;;79,9;2680,95;2626,71
fff31GS;42231GS;3652;-9999;89,9915687948982;124,44;1;11,519;15,13;11,281;15,073;12,85;11,459;13,202;10,687;11,326;1,06;;79,9;2680,95;2626,71
fff31GS;42231GS;3652,1;-9999;89,9859489783191;124,62;1;11,524;15,132;11,283;14,975;12,84;11,459;13,184;10,691;11,322;1,06;;79,9;2680,95;2626,71
fff31GS;42231GS;3652,2;-9999;89,980329161745;124,69;1;11,507;15,078;11,264;14,979;12,69;11,443;13,149;10,67;11,295;1,06;;79,9;2680,95;2626,71
fff31GS;42231GS;3652,3;-9999;89,9747093451777;124,7;1;11,49;15,023;11,245;14,984;13,17;11,427;13,113;10,65;11,268;1,06;;79,8;2680,95;2626,71
fff31GS;42231GS;3652,4;-9999;89,9690895286194;124,7;1;11,472;14,968;11,226;14,989;14,13;11,411;13,077;10,629;11,241;1,05;;79,8;2680,95;2626,71
fff31GS;42231GS;3652,5;-9999;89,963469712072;124,68;1;11,442;14,908;11,19;15,043;13,69;11,387;13,041;10,588;11,204;1,06;;79,8;2680,95;2626,71
fff31GS;42231GS;3652,6;-9999;89,9578498955374;124,54;1;11,385;14,817;11,125;15,108;15,34;11,336;12,98;10,516;11,139;1,06;;79,8;2680,95;2626,71
fff31GS;42231GS;3652,7;-9999;89,9522300790176;124,11;1;11,351;14,77;11,085;15,126;16,59;11,303;12,948;10,472;11,098;1,07;;79,8;2680,95;2626,71
fff31GS;42231GS;3652,8;-9999;89,9466102625146;123,48;1;11,319;14,745;11,044;15,119;16,53;11,273;12,927;10,429;11,061;1,06;;79,8;2680,95;2626,71
fff31GS;42231GS;3652,9;-9999;89,9409904460304;122,85;1;11,301;14,718;11,034;15,067;17,66;11,254;12,922;10,416;11,037;1,06;;79,8;2680,95;2626,71
fff31GS;42231GS;3653;-9999;89,9353706295669;122,37;1;11,283;14,69;11,025;15,014;18,51;11,236;12,917;10,403;11,014;1,06;;79,8;2680,95;2626,71
fff31GS;42231GS;3653,1;-9999;89,9297508131262;122,05;1;11,277;14,656;11,011;14,996;19,4;11,233;12,903;10,395;11,001;1,06;;79,8;2680,95;2626,71
fff31GS;42231GS;3653,2;-9999;89,9241309967102;121,9;1;11,274;14,616;10,973;14,973;20,42;11,229;12,886;10,379;10,991;1,06;;79,8;2680,95;2626,71
fff31GS;42231GS;3653,3;-9999;89,9185111803209;121,81;1;11,27;14,545;10,872;14,95;21,76;11,221;12,855;10,338;10,977;1,05;;79,8;2680,95;2626,71
fff31GS;42231GS;3653,4;-9999;89,9128913639602;121,7;1;11,271;14,515;10,815;14,946;23,51;11,219;12,839;10,316;10,974;1,06;;79,8;2680,95;2626,71
fff31GS;42231GS;3653,5;-9999;89,9072715476302;121,53;1;11,273;14,48;10,725;14,939;23,45;11,217;12,816;10,283;10,972;1,06;;79,8;2680,95;2626,71
fff31GS;42231GS;3653,6;-9999;89,9016517313328;121,37;1;11,262;14,443;10,69;14,919;22,91;11,21;12,803;10,27;10,971;1,06;;79,8;2680,95;2626,71
fff31GS;42231GS;3653,7;-9999;89,89603191507;121,28;1;11,251;14,407;10,654;14,898;22,75;11,204;12,791;10,257;10,97;1,05;;79,8;2680,95;2626,71
fff31GS;42231GS;3653,8;-9999;89,8904120988438;121,35;1;11,24;14,37;10,619;14,878;24,02;11,197;12,779;10,244;10,969;1,05;;79,8;2680,95;2626,71
fff31GS;42231GS;3653,9;-9999;89,884792282656;121,61;1;11,212;14,324;10,692;14,794;24,95;11,189;12,763;10,27;10,96;1,05;;79,9;2680,95;2626,71
fff31GS;42231GS;3654;-9999;89,8791724665089;122,07;1;11,193;14,267;10,749;14,701;23,54;11,184;12,746;10,287;10,95;1,05;;79,9;2680,95;2626,71
fff31GS;42231GS;3654,1;-9999;89,8735526504042;122,56;1;11,212;14,231;10,775;14,64;24,18;11,19;12,728;10,289;10,941;1,05;;79,9;2680,95;2626,71
fff31GS;42231GS;3654,2;-9999;89,867932834344;122,98;1;11,231;14,194;10,8;14,579;24,21;11,196;12,71;10,292;10,932;1,04;;79,9;2680,95;2626,71
fff31GS;42231GS;3654,3;-9999;89,8623130183302;123,29;1;11,298;14,138;10,809;14,531;24,25;11,21;12,677;10,277;10,911;1,04;;79,9;2680,95;2626,71
fff31GS;42231GS;3654,4;-9999;89,8566932023649;123,49;1;11,349;14,108;10,806;14,51;25,11;11,22;12,661;10,264;10,9;1,04;;79,9;2680,95;2626,71
fff31GS;42231GS;3654,5;-9999;89,8510733864499;123,4;1;11,349;14,092;10,809;14,499;24,57;11,22;12,649;10,26;10,891;1,05;;79,9;2680,95;2626,71
fff31GS;42231GS;3654,6;-9999;89,8454535705874;123,03;1;11,315;14,077;10,814;14,495;24,08;11,207;12,632;10,256;10,875;1,04;;79,9;2680,95;2626,71
fff31GS;42231GS;3654,7;-9999;89,8398337547792;122,52;1;11,281;14,062;10,819;14,492;24,37;11,194;12,616;10,252;10,859;1,04;;79,9;2680,95;2626,71
fff31GS;42231GS;3654,8;-9999;89,8342139390273;122,01;1;11,227;14,058;10,82;14,496;24,45;11,177;12,61;10,251;10,852;1,04;;79,9;2680,95;2626,71
